Freq.	Vx/Vy
4.17830366646519e+004	-3.27833054132849e-001  -5.52817902447416e-001 
4.18793565117816e+004	-3.27960874980618e-001  -5.51953114811603e-001 
4.19758983990904e+004	-3.28088266247926e-001  -5.51088608679011e-001 
4.20726628384341e+004	-3.28215228752881e-001  -5.50224392798007e-001 
4.21696503428479e+004	-3.28341763317158e-001  -5.49360475870629e-001 
4.22668614265499e+004	-3.28467870765946e-001  -5.48496866552555e-001 
4.23642966049437e+004	-3.28593551927910e-001  -5.47633573453247e-001 
4.24619563946208e+004	-3.28718807635112e-001  -5.46770605135879e-001 
4.25598413133638e+004	-3.28843638722994e-001  -5.45907970117409e-001 
4.26579518801488e+004	-3.28968046030319e-001  -5.45045676868630e-001 
4.27562886151481e+004	-3.29092030399115e-001  -5.44183733814164e-001 
4.28548520397334e+004	-3.29215592674636e-001  -5.43322149332579e-001 
4.29536426764782e+004	-3.29338733705311e-001  -5.42460931756315e-001 
4.30526610491605e+004	-3.29461454342702e-001  -5.41600089371833e-001 
4.31519076827659e+004	-3.29583755441441e-001  -5.40739630419624e-001 
4.32513831034902e+004	-3.29705637859193e-001  -5.39879563094238e-001 
4.33510878387422e+004	-3.29827102456628e-001  -5.39019895544331e-001 
4.34510224171464e+004	-3.29948150097334e-001  -5.38160635872737e-001 
4.35511873685461e+004	-3.30068781647800e-001  -5.37301792136540e-001 
4.36515832240058e+004	-3.30188997977369e-001  -5.36443372347078e-001 
4.37522105158144e+004	-3.30308799958170e-001  -5.35585384470007e-001 
4.38530697774877e+004	-3.30428188465105e-001  -5.34727836425397e-001 
4.39541615437716e+004	-3.30547164375763e-001  -5.33870736087760e-001 
4.40554863506445e+004	-3.30665728570417e-001  -5.33014091286099e-001 
4.41570447353203e+004	-3.30783881931960e-001  -5.32157909804026e-001 
4.42588372362517e+004	-3.30901625345836e-001  -5.31302199379755e-001 
4.43608643931323e+004	-3.31018959700046e-001  -5.30446967706212e-001 
4.44631267468999e+004	-3.31135885885061e-001  -5.29592222431089e-001 
4.45656248397393e+004	-3.31252404793795e-001  -5.28737971156933e-001 
4.46683592150853e+004	-3.31368517321566e-001  -5.27884221441163e-001 
4.47713304176252e+004	-3.31484224366038e-001  -5.27030980796215e-001 
4.48745389933021e+004	-3.31599526827190e-001  -5.26178256689565e-001 
4.49779854893177e+004	-3.31714425607266e-001  -5.25326056543795e-001 
4.50816704541349e+004	-3.31828921610728e-001  -5.24474387736724e-001 
4.51855944374811e+004	-3.31943015744238e-001  -5.23623257601444e-001 
4.52897579903509e+004	-3.32056708916577e-001  -5.22772673426374e-001 
4.53941616650091e+004	-3.32170002038648e-001  -5.21922642455447e-001 
4.54988060149936e+004	-3.32282896023373e-001  -5.21073171888060e-001 
4.56036915951183e+004	-3.32395391785723e-001  -5.20224268879233e-001 
4.57088189614762e+004	-3.32507490242611e-001  -5.19375940539688e-001 
4.58141886714420e+004	-3.32619192312906e-001  -5.18528193935938e-001 
4.59198012836755e+004	-3.32730498917344e-001  -5.17681036090334e-001 
4.60256573581242e+004	-3.32841410978530e-001  -5.16834473981204e-001 
4.61317574560265e+004	-3.32951929420870e-001  -5.15988514542912e-001 
4.62381021399146e+004	-3.33062055170542e-001  -5.15143164665976e-001 
4.63446919736173e+004	-3.33171789155420e-001  -5.14298431197123e-001 
4.64515275222634e+004	-3.33281132305129e-001  -5.13454320939438e-001 
4.65586093522843e+004	-3.33390085550885e-001  -5.12610840652394e-001 
4.66659380314173e+004	-3.33498649825548e-001  -5.11767997052000e-001 
4.67735141287082e+004	-3.33606826063531e-001  -5.10925796810881e-001 
4.68813382145149e+004	-3.33714615200784e-001  -5.10084246558361e-001 
4.69894108605098e+004	-3.33822018174757e-001  -5.09243352880607e-001 
4.70977326396836e+004	-3.33929035924344e-001  -5.08403122320669e-001 
4.72063041263473e+004	-3.34035669389871e-001  -5.07563561378644e-001 
4.73151258961363e+004	-3.34141919513023e-001  -5.06724676511739e-001 
4.74241985260127e+004	-3.34247787236847e-001  -5.05886474134384e-001 
4.75335225942687e+004	-3.34353273505681e-001  -5.05048960618357e-001 
4.76430986805297e+004	-3.34458379265138e-001  -5.04212142292855e-001 
4.77529273657572e+004	-3.34563105462048e-001  -5.03376025444641e-001 
4.78630092322519e+004	-3.34667453044469e-001  -5.02540616318124e-001 
4.79733448636569e+004	-3.34771422961572e-001  -5.01705921115474e-001 
4.80839348449609e+004	-3.34875016163685e-001  -5.00871945996759e-001 
4.81947797625007e+004	-3.34978233602203e-001  -5.00038697080032e-001 
4.83058802039652e+004	-3.35081076229580e-001  -4.99206180441427e-001 
4.84172367583978e+004	-3.35183544999288e-001  -4.98374402115307e-001 
4.85288500162000e+004	-3.35285640865766e-001  -4.97543368094379e-001 
4.86407205691340e+004	-3.35387364784404e-001  -4.96713084329772e-001 
4.87528490103265e+004	-3.35488717711516e-001  -4.95883556731211e-001 
4.88652359342712e+004	-3.35589700604276e-001  -4.95054791167063e-001 
4.89778819368324e+004	-3.35690314420692e-001  -4.94226793464527e-001 
4.90907876152480e+004	-3.35790560119620e-001  -4.93399569409705e-001 
4.92039535681328e+004	-3.35890438660645e-001  -4.92573124747742e-001 
4.93173803954813e+004	-3.35989951004119e-001  -4.91747465182935e-001 
4.94310686986712e+004	-3.36089098111106e-001  -4.90922596378884e-001 
4.95450190804666e+004	-3.36187880943324e-001  -4.90098523958559e-001 
4.96592321450212e+004	-3.36286300463156e-001  -4.89275253504491e-001 
4.97737084978811e+004	-3.36384357633582e-001  -4.88452790558842e-001 
4.98884487459887e+004	-3.36482053418163e-001  -4.87631140623570e-001 
5.00034534976853e+004	-3.36579388781017e-001  -4.86810309160500e-001 
5.01187233627147e+004	-3.36676364686752e-001  -4.85990301591524e-001 
5.02342589522261e+004	-3.36772982100494e-001  -4.85171123298663e-001 
5.03500608787779e+004	-3.36869241987789e-001  -4.84352779624243e-001 
5.04661297563402e+004	-3.36965145314630e-001  -4.83535275870980e-001 
5.05824662002987e+004	-3.37060693047388e-001  -4.82718617302142e-001 
5.06990708274577e+004	-3.37155886152780e-001  -4.81902809141660e-001 
5.08159442560433e+004	-3.37250725597883e-001  -4.81087856574271e-001 
5.09330871057068e+004	-3.37345212350060e-001  -4.80273764745657e-001 
5.10504999975278e+004	-3.37439347376939e-001  -4.79460538762546e-001 
5.11681835540179e+004	-3.37533131646403e-001  -4.78648183692857e-001 
5.12861383991236e+004	-3.37626566126526e-001  -4.77836704565854e-001 
5.14043651582297e+004	-3.37719651785574e-001  -4.77026106372250e-001 
5.15228644581627e+004	-3.37812389591991e-001  -4.76216394064374e-001 
5.16416369271941e+004	-3.37904780514303e-001  -4.75407572556246e-001 
5.17606831950437e+004	-3.37996825521156e-001  -4.74599646723798e-001 
5.18800038928831e+004	-3.38088525581276e-001  -4.73792621404930e-001 
5.19995996533385e+004	-3.38179881663408e-001  -4.72986501399689e-001 
5.21194711104949e+004	-3.38270894736319e-001  -4.72181291470405e-001 
5.22396188998988e+004	-3.38361565768766e-001  -4.71376996341805e-001 
5.23600436585618e+004	-3.38451895729463e-001  -4.70573620701167e-001 
5.24807460249641e+004	-3.38541885587047e-001  -4.69771169198453e-001 
5.26017266390574e+004	-3.38631536310084e-001  -4.68969646446463e-001 
5.27229861422690e+004	-3.38720848866977e-001  -4.68169057020952e-001 
5.28445251775047e+004	-3.38809824226027e-001  -4.67369405460759e-001 
5.29663443891524e+004	-3.38898463355338e-001  -4.66570696267994e-001 
5.30884444230855e+004	-3.38986767222819e-001  -4.65772933908138e-001 
5.32108259266660e+004	-3.39074736796157e-001  -4.64976122810196e-001 
5.33334895487487e+004	-3.39162373042766e-001  -4.64180267366823e-001 
5.34564359396837e+004	-3.39249676929832e-001  -4.63385371934498e-001 
5.35796657513207e+004	-3.39336649424198e-001  -4.62591440833643e-001 
5.37031796370117e+004	-3.39423291492390e-001  -4.61798478348763e-001 
5.38269782516153e+004	-3.39509604100608e-001  -4.61006488728576e-001 
5.39510622514992e+004	-3.39595588214652e-001  -4.60215476186204e-001 
5.40754322945445e+004	-3.39681244799950e-001  -4.59425444899268e-001 
5.42000890401487e+004	-3.39766574821481e-001  -4.58636399010060e-001 
5.43250331492296e+004	-3.39851579243798e-001  -4.57848342625654e-001 
5.44502652842284e+004	-3.39936259030977e-001  -4.57061279818087e-001 
5.45757861091133e+004	-3.40020615146614e-001  -4.56275214624459e-001 
5.47015962893833e+004	-3.40104648553773e-001  -4.55490151047152e-001 
5.48276964920715e+004	-3.40188360215002e-001  -4.54706093053876e-001 
5.49540873857486e+004	-3.40271751092273e-001  -4.53923044577898e-001 
5.50807696405264e+004	-3.40354822146990e-001  -4.53141009518140e-001 
5.52077439280618e+004	-3.40437574339947e-001  -4.52359991739327e-001 
5.53350109215597e+004	-3.40520008631306e-001  -4.51579995072157e-001 
5.54625712957771e+004	-3.40602125980596e-001  -4.50801023313444e-001 
5.55904257270263e+004	-3.40683927346658e-001  -4.50023080226209e-001 
5.57185748931789e+004	-3.40765413687666e-001  -4.49246169539895e-001 
5.58470194736690e+004	-3.40846585961081e-001  -4.48470294950507e-001 
5.59757601494969e+004	-3.40927445123606e-001  -4.47695460120678e-001 
5.61047976032329e+004	-3.41007992131234e-001  -4.46921668679947e-001 
5.62341325190207e+004	-3.41088227939146e-001  -4.46148924224770e-001 
5.63637655825812e+004	-3.41168153501752e-001  -4.45377230318754e-001 
5.64936974812159e+004	-3.41247769772656e-001  -4.44606590492801e-001 
5.66239289038110e+004	-3.41327077704608e-001  -4.43837008245196e-001 
5.67544605408403e+004	-3.41406078249522e-001  -4.43068487041807e-001 
5.68852930843697e+004	-3.41484772358442e-001  -4.42301030316217e-001 
5.70164272280603e+004	-3.41563160981513e-001  -4.41534641469863e-001 
5.71478636671722e+004	-3.41641245067981e-001  -4.40769323872181e-001 
5.72796030985684e+004	-3.41719025566152e-001  -4.40005080860795e-001 
5.74116462207182e+004	-3.41796503423400e-001  -4.39241915741593e-001 
5.75439937337011e+004	-3.41873679586123e-001  -4.38479831788925e-001 
5.76766463392104e+004	-3.41950554999742e-001  -4.37718832245745e-001 
5.78096047405571e+004	-3.42027130608680e-001  -4.36958920323734e-001 
5.79428696426734e+004	-3.42103407356328e-001  -4.36200099203481e-001 
5.80764417521165e+004	-3.42179386185066e-001  -4.35442372034613e-001 
5.82103217770724e+004	-3.42255068036187e-001  -4.34685741935912e-001 
5.83445104273597e+004	-3.42330453849948e-001  -4.33930211995528e-001 
5.84790084144332e+004	-3.42405544565495e-001  -4.33175785271065e-001 
5.86138164513880e+004	-3.42480341120882e-001  -4.32422464789777e-001 
5.87489352529627e+004	-3.42554844453031e-001  -4.31670253548666e-001 
5.88843655355439e+004	-3.42629055497739e-001  -4.30919154514689e-001 
5.90201080171694e+004	-3.42702975189639e-001  -4.30169170624834e-001 
5.91561634175323e+004	-3.42776604462206e-001  -4.29420304786320e-001 
5.92925324579849e+004	-3.42849944247722e-001  -4.28672559876742e-001 
5.94292158615421e+004	-3.42922995477265e-001  -4.27925938744180e-001 
5.95662143528859e+004	-3.42995759080693e-001  -4.27180444207377e-001 
5.97035286583685e+004	-3.43068235986660e-001  -4.26436079055896e-001 
5.98411595060167e+004	-3.43140427122533e-001  -4.25692846050237e-001 
5.99791076255357e+004	-3.43212333414440e-001  -4.24950747921977e-001 
6.01173737483125e+004	-3.43283955787230e-001  -4.24209787373981e-001 
6.02559586074204e+004	-3.43355295164467e-001  -4.23469967080451e-001 
6.03948629376226e+004	-3.43426352468388e-001  -4.22731289687169e-001 
6.05340874753759e+004	-3.43497128619935e-001  -4.21993757811565e-001 
6.06736329588351e+004	-3.43567624538697e-001  -4.21257374042911e-001 
6.08135001278563e+004	-3.43637841142925e-001  -4.20522140942456e-001 
6.09536897240014e+004	-3.43707779349503e-001  -4.19788061043570e-001 
6.10942024905416e+004	-3.43777440073945e-001  -4.19055136851867e-001 
6.12350391724617e+004	-3.43846824230375e-001  -4.18323370845391e-001 
6.13762005164638e+004	-3.43915932731511e-001  -4.17592765474741e-001 
6.15176872709711e+004	-3.43984766488661e-001  -4.16863323163195e-001 
6.16595001861325e+004	-3.44053326411696e-001  -4.16135046306911e-001 
6.18016400138258e+004	-3.44121613409059e-001  -4.15407937274999e-001 
6.19441075076623e+004	-3.44189628387745e-001  -4.14681998409745e-001 
6.20869034229905e+004	-3.44257372253252e-001  -4.13957232026666e-001 
6.22300285169000e+004	-3.44324845909641e-001  -4.13233640414745e-001 
6.23734835482260e+004	-3.44392050259451e-001  -4.12511225836513e-001 
6.25172692775526e+004	-3.44458986203747e-001  -4.11789990528203e-001 
6.26613864672175e+004	-3.44525654642048e-001  -4.11069936699942e-001 
6.28058358813157e+004	-3.44592056472385e-001  -4.10351066535800e-001 
6.29506182857037e+004	-3.44658192591219e-001  -4.09633382194014e-001 
6.30957344480032e+004	-3.44724063893486e-001  -4.08916885807131e-001 
6.32411851376058e+004	-3.44789671272550e-001  -4.08201579482078e-001 
6.33869711256765e+004	-3.44855015620221e-001  -4.07487465300378e-001 
6.35330931851581e+004	-3.44920097826723e-001  -4.06774545318273e-001 
6.36795520907753e+004	-3.44984918780675e-001  -4.06062821566829e-001 
6.38263486190385e+004	-3.45049479369101e-001  -4.05352296052132e-001 
6.39734835482484e+004	-3.45113780477426e-001  -4.04642970755403e-001 
6.41209576584997e+004	-3.45177822989448e-001  -4.03934847633134e-001 
6.42687717316855e+004	-3.45241607787327e-001  -4.03227928617224e-001 
6.44169265515012e+004	-3.45305135751574e-001  -4.02522215615152e-001 
6.45654229034490e+004	-3.45368407761073e-001  -4.01817710510094e-001 
6.47142615748417e+004	-3.45431424693021e-001  -4.01114415161052e-001 
6.48634433548072e+004	-3.45494187422964e-001  -4.00412331403022e-001 
6.50129690342924e+004	-3.45556696824753e-001  -3.99711461047120e-001 
6.51628394060676e+004	-3.45618953770559e-001  -3.99011805880697e-001 
6.53130552647305e+004	-3.45680959130857e-001  -3.98313367667534e-001 
6.54636174067107e+004	-3.45742713774402e-001  -3.97616148147931e-001 
6.56145266302737e+004	-3.45804218568254e-001  -3.96920149038861e-001 
6.57657837355252e+004	-3.45865474377726e-001  -3.96225372034124e-001 
6.59173895244152e+004	-3.45926482066422e-001  -3.95531818804452e-001 
6.60693448007426e+004	-3.45987242496179e-001  -3.94839490997669e-001 
6.62216503701592e+004	-3.46047756527108e-001  -3.94148390238838e-001 
6.63743070401738e+004	-3.46108025017554e-001  -3.93458518130370e-001 
6.65273156201571e+004	-3.46168048824097e-001  -3.92769876252188e-001 
6.66806769213451e+004	-3.46227828801543e-001  -3.92082466161822e-001 
6.68343917568443e+004	-3.46287365802900e-001  -3.91396289394602e-001 
6.69884609416354e+004	-3.46346660679430e-001  -3.90711347463749e-001 
6.71428852925780e+004	-3.46405714280577e-001  -3.90027641860541e-001 
6.72976656284145e+004	-3.46464527453968e-001  -3.89345174054398e-001 
6.74528027697748e+004	-3.46523101045444e-001  -3.88663945493092e-001 
6.76082975391808e+004	-3.46581435899017e-001  -3.87983957602807e-001 
6.77641507610501e+004	-3.46639532856876e-001  -3.87305211788320e-001 
6.79203632617010e+004	-3.46697392759385e-001  -3.86627709433107e-001 
6.80769358693566e+004	-3.46755016445067e-001  -3.85951451899523e-001 
6.82338694141494e+004	-3.46812404750593e-001  -3.85276440528856e-001 
6.83911647281253e+004	-3.46869558510814e-001  -3.84602676641535e-001 
6.85488226452485e+004	-3.46926478558699e-001  -3.83930161537216e-001 
6.87068440014055e+004	-3.46983165725351e-001  -3.83258896494923e-001 
6.88652296344099e+004	-3.47039620840032e-001  -3.82588882773213e-001 
6.90239803840064e+004	-3.47095844730097e-001  -3.81920121610244e-001 
6.91830970918758e+004	-3.47151838221038e-001  -3.81252614223958e-001 
6.93425806016390e+004	-3.47207602136487e-001  -3.80586361812201e-001 
6.95024317588618e+004	-3.47263137298137e-001  -3.79921365552820e-001 
6.96626514110589e+004	-3.47318444525814e-001  -3.79257626603848e-001 
6.98232404076991e+004	-3.47373524637441e-001  -3.78595146103571e-001 
6.99841996002093e+004	-3.47428378449027e-001  -3.77933925170705e-001 
7.01455298419790e+004	-3.47483006774670e-001  -3.77273964904524e-001 
7.03072319883652e+004	-3.47537410426558e-001  -3.76615266384933e-001 
7.04693068966965e+004	-3.47591590214953e-001  -3.75957830672664e-001 
7.06317554262780e+004	-3.47645546948196e-001  -3.75301658809364e-001 
7.07945784383955e+004	-3.47699281432686e-001  -3.74646751817710e-001 
7.09577767963205e+004	-3.47752794472896e-001  -3.73993110701582e-001 
7.11213513653145e+004	-3.47806086871350e-001  -3.73340736446159e-001 
7.12853030126335e+004	-3.47859159428649e-001  -3.72689630018042e-001 
7.14496326075329e+004	-3.47912012943419e-001  -3.72039792365380e-001 
7.16143410212717e+004	-3.47964648212353e-001  -3.71391224418000e-001 
7.17794291271176e+004	-3.48017066030183e-001  -3.70743927087542e-001 
7.19448978003513e+004	-3.48069267189680e-001  -3.70097901267561e-001 
7.21107479182713e+004	-3.48121252481639e-001  -3.69453147833670e-001 
7.22769803601983e+004	-3.48173022694917e-001  -3.68809667643636e-001 
7.24435960074802e+004	-3.48224578616368e-001  -3.68167461537534e-001 
7.26105957434967e+004	-3.48275921030887e-001  -3.67526530337858e-001 
7.27779804536635e+004	-3.48327050721395e-001  -3.66886874849631e-001 
7.29457510254380e+004	-3.48377968468824e-001  -3.66248495860548e-001 
7.31139083483228e+004	-3.48428675052119e-001  -3.65611394141063e-001 
7.32824533138714e+004	-3.48479171248247e-001  -3.64975570444562e-001 
7.34513868156925e+004	-3.48529457832187e-001  -3.64341025507427e-001 
7.36207097494545e+004	-3.48579535576907e-001  -3.63707760049183e-001 
7.37904230128910e+004	-3.48629405253399e-001  -3.63075774772631e-001 
7.39605275058046e+004	-3.48679067630637e-001  -3.62445070363935e-001 
7.41310241300725e+004	-3.48728523475604e-001  -3.61815647492751e-001 
7.43019137896509e+004	-3.48777773553289e-001  -3.61187506812383e-001 
7.44731973905796e+004	-3.48826818626659e-001  -3.60560648959827e-001 
7.46448758409873e+004	-3.48875659456676e-001  -3.59935074555959e-001 
7.48169500510960e+004	-3.48924296802293e-001  -3.59310784205597e-001 
7.49894209332261e+004	-3.48972731420451e-001  -3.58687778497667e-001 
7.51622894018010e+004	-3.49020964066073e-001  -3.58066058005270e-001 
7.53355563733522e+004	-3.49068995492066e-001  -3.57445623285838e-001 
7.55092227665238e+004	-3.49116826449321e-001  -3.56826474881221e-001 
7.56832895020778e+004	-3.49164457686707e-001  -3.56208613317811e-001 
7.58577575028987e+004	-3.49211889951068e-001  -3.55592039106673e-001 
7.60326276939984e+004	-3.49259123987224e-001  -3.54976752743628e-001 
7.62079010025214e+004	-3.49306160537968e-001  -3.54362754709375e-001 
7.63835783577492e+004	-3.49353000344061e-001  -3.53750045469629e-001 
7.65596606911057e+004	-3.49399644144258e-001  -3.53138625475215e-001 
7.67361489361619e+004	-3.49446092675261e-001  -3.52528495162147e-001 
7.69130440286410e+004	-3.49492346671746e-001  -3.51919654951802e-001 
7.70903469064230e+004	-3.49538406866362e-001  -3.51312105251001e-001 
7.72680585095501e+004	-3.49584273989718e-001  -3.50705846452094e-001 
7.74461797802317e+004	-3.49629948770394e-001  -3.50100878933111e-001 
7.76247116628490e+004	-3.49675431934941e-001  -3.49497203057870e-001 
7.78036551039601e+004	-3.49720724207844e-001  -3.48894819176040e-001 
7.79830110523055e+004	-3.49765826311587e-001  -3.48293727623307e-001 
7.81627804588126e+004	-3.49810738966608e-001  -3.47693928721448e-001 
7.83429642766007e+004	-3.49855462891283e-001  -3.47095422778444e-001 
7.85235634609867e+004	-3.49899998801972e-001  -3.46498210088598e-001 
7.87045789694893e+004	-3.49944347412997e-001  -3.45902290932639e-001 
7.88860117618349e+004	-3.49988509436627e-001  -3.45307665577812e-001 
7.90678627999619e+004	-3.50032485583104e-001  -3.44714334278006e-001 
7.92501330480265e+004	-3.50076276560608e-001  -3.44122297273844e-001 
7.94328234724074e+004	-3.50119883075308e-001  -3.43531554792812e-001 
7.96159350417111e+004	-3.50163305831316e-001  -3.42942107049326e-001 
7.97994687267768e+004	-3.50206545530696e-001  -3.42353954244864e-001 
7.99834255006819e+004	-3.50249602873488e-001  -3.41767096568073e-001 
8.01678063387470e+004	-3.50292478557676e-001  -3.41181534194849e-001 
8.03526122185407e+004	-3.50335173279209e-001  -3.40597267288464e-001 
8.05378441198856e+004	-3.50377687732017e-001  -3.40014295999648e-001 
8.07235030248627e+004	-3.50420022607950e-001  -3.39432620466716e-001 
8.09095899178171e+004	-3.50462178596841e-001  -3.38852240815641e-001 
8.10961057853629e+004	-3.50504156386487e-001  -3.38273157160167e-001 
8.12830516163887e+004	-3.50545956662637e-001  -3.37695369601937e-001 
8.14704284020626e+004	-3.50587580109011e-001  -3.37118878230533e-001 
8.16582371358378e+004	-3.50629027407264e-001  -3.36543683123639e-001 
8.18464788134575e+004	-3.50670299237062e-001  -3.35969784347099e-001 
8.20351544329603e+004	-3.50711396275984e-001  -3.35397181955033e-001 
8.22242649946856e+004	-3.50752319199615e-001  -3.34825875989946e-001 
8.24138115012786e+004	-3.50793068681483e-001  -3.34255866482786e-001 
8.26037949576962e+004	-3.50833645393070e-001  -3.33687153453099e-001 
8.27942163712117e+004	-3.50874050003857e-001  -3.33119736909065e-001 
8.29850767514205e+004	-3.50914283181268e-001  -3.32553616847645e-001 
8.31763771102453e+004	-3.50954345590715e-001  -3.31988793254659e-001 
8.33681184619415e+004	-3.50994237895553e-001  -3.31425266104871e-001 
8.35603018231028e+004	-3.51033960757137e-001  -3.30863035362101e-001 
8.37529282126662e+004	-3.51073514834773e-001  -3.30302100979310e-001 
8.39459986519177e+004	-3.51112900785756e-001  -3.29742462898699e-001 
8.41395141644974e+004	-3.51152119265352e-001  -3.29184121051805e-001 
8.43334757764054e+004	-3.51191170926789e-001  -3.28627075359594e-001 
8.45278845160068e+004	-3.51230056421293e-001  -3.28071325732547e-001 
8.47227414140374e+004	-3.51268776398057e-001  -3.27516872070762e-001 
8.49180475036090e+004	-3.51307331504267e-001  -3.26963714264041e-001 
8.51138038202152e+004	-3.51345722385077e-001  -3.26411852191986e-001 
8.53100114017365e+004	-3.51383949683621e-001  -3.25861285724081e-001 
8.55066712884458e+004	-3.51422014041047e-001  -3.25312014719810e-001 
8.57037845230144e+004	-3.51459916096458e-001  -3.24764039028706e-001 
8.59013521505169e+004	-3.51497656486966e-001  -3.24217358490481e-001 
8.60993752184374e+004	-3.51535235847668e-001  -3.23671972935089e-001 
8.62978547766743e+004	-3.51572654811653e-001  -3.23127882182823e-001 
8.64967918775465e+004	-3.51609914010006e-001  -3.22585086044419e-001 
8.66961875757988e+004	-3.51647014071800e-001  -3.22043584321117e-001 
8.68960429286073e+004	-3.51683955624126e-001  -3.21503376804776e-001 
8.70963589955851e+004	-3.51720739292055e-001  -3.20964463277943e-001 
8.72971368387881e+004	-3.51757365698677e-001  -3.20426843513953e-001 
8.74983775227205e+004	-3.51793835465083e-001  -3.19890517276999e-001 
8.77000821143403e+004	-3.51830149210356e-001  -3.19355484322239e-001 
8.79022516830652e+004	-3.51866307551615e-001  -3.18821744395868e-001 
8.81048873007782e+004	-3.51902311103959e-001  -3.18289297235215e-001 
8.83079900418330e+004	-3.51938160480531e-001  -3.17758142568806e-001 
8.85115609830602e+004	-3.51973856292474e-001  -3.17228280116487e-001 
8.87156012037727e+004	-3.52009399148949e-001  -3.16699709589461e-001 
8.89201117857714e+004	-3.52044789657144e-001  -3.16172430690407e-001 
8.91250938133510e+004	-3.52080028422268e-001  -3.15646443113563e-001 
8.93305483733059e+004	-3.52115116047552e-001  -3.15121746544782e-001 
8.95364765549357e+004	-3.52150053134267e-001  -3.14598340661637e-001 
8.97428794500511e+004	-3.52184840281708e-001  -3.14076225133508e-001 
8.99497581529797e+004	-3.52219478087191e-001  -3.13555399621630e-001 
9.01571137605719e+004	-3.52253967146092e-001  -3.13035863779232e-001 
9.03649473722063e+004	-3.52288308051805e-001  -3.12517617251549e-001 
9.05732600897961e+004	-3.52322501395783e-001  -3.12000659675965e-001 
9.07820530177946e+004	-3.52356547767517e-001  -3.11484990682052e-001 
9.09913272632011e+004	-3.52390447754534e-001  -3.10970609891661e-001 
9.12010839355668e+004	-3.52424201942429e-001  -3.10457516919016e-001 
9.14113241470008e+004	-3.52457810914835e-001  -3.09945711370773e-001 
9.16220490121757e+004	-3.52491275253455e-001  -3.09435192846104e-001 
9.18332596483338e+004	-3.52524595538037e-001  -3.08925960936789e-001 
9.20449571752927e+004	-3.52557772346401e-001  -3.08418015227270e-001 
9.22571427154519e+004	-3.52590806254428e-001  -3.07911355294750e-001 
9.24698173937978e+004	-3.52623697836060e-001  -3.07405980709256e-001 
9.26829823379104e+004	-3.52656447663325e-001  -3.06901891033729e-001 
9.28966386779690e+004	-3.52689056306305e-001  -3.06399085824073e-001 
9.31107875467584e+004	-3.52721524333185e-001  -3.05897564629263e-001 
9.33254300796744e+004	-3.52753852310198e-001  -3.05397326991405e-001 
9.35405674147304e+004	-3.52786040801683e-001  -3.04898372445816e-001 
9.37562006925632e+004	-3.52818090370064e-001  -3.04400700521088e-001 
9.39723310564389e+004	-3.52850001575845e-001  -3.03904310739169e-001 
9.41889596522591e+004	-3.52881774977632e-001  -3.03409202615446e-001 
9.44060876285673e+004	-3.52913411132124e-001  -3.02915375658801e-001 
9.46237161365542e+004	-3.52944910594110e-001  -3.02422829371689e-001 
9.48418463300645e+004	-3.52976273916501e-001  -3.01931563250234e-001 
9.50604793656029e+004	-3.53007501650302e-001  -3.01441576784257e-001 
9.52796164023399e+004	-3.53038594344626e-001  -3.00952869457383e-001 
9.54992586021182e+004	-3.53069552546693e-001  -3.00465440747102e-001 
9.57194071294590e+004	-3.53100376801869e-001  -2.99979290124842e-001 
9.59400631515678e+004	-3.53131067653609e-001  -2.99494417056031e-001 
9.61612278383409e+004	-3.53161625643495e-001  -2.99010821000176e-001 
9.63829023623714e+004	-3.53192051311259e-001  -2.98528501410932e-001 
9.66050878989557e+004	-3.53222345194733e-001  -2.98047457736165e-001 
9.68277856260992e+004	-3.53252507829906e-001  -2.97567689418032e-001 
9.70509967245232e+004	-3.53282539750896e-001  -2.97089195893044e-001 
9.72747223776706e+004	-3.53312441489965e-001  -2.96611976592131e-001 
9.74989637717128e+004	-3.53342213577504e-001  -2.96136030940710e-001 
9.77237220955551e+004	-3.53371856542073e-001  -2.95661358358765e-001 
9.79489985408438e+004	-3.53401370910376e-001  -2.95187958260897e-001 
9.81747943019723e+004	-3.53430757207283e-001  -2.94715830056413e-001 
9.84011105760872e+004	-3.53460015955797e-001  -2.94244973149346e-001 
9.86279485630948e+004	-3.53489147677108e-001  -2.93775386938595e-001 
9.88553094656676e+004	-3.53518152890583e-001  -2.93307070817923e-001 
9.90831944892504e+004	-3.53547032113718e-001  -2.92840024176058e-001 
9.93116048420669e+004	-3.53575785862217e-001  -2.92374246396742e-001 
9.95405417351262e+004	-3.53604414649957e-001  -2.91909736858816e-001 
9.97700063822287e+004	-3.53632918988992e-001  -2.91446494936264e-001 
9.99999999999733e+004	-3.53661299389570e-001  -2.90984519998275e-001 
1.00230523807763e+005	-3.53689556360114e-001  -2.90523811409329e-001 
1.00461579027813e+005	-3.53717690407260e-001  -2.90064368529245e-001 
1.00693166885154e+005	-3.53745702035833e-001  -2.89606190713240e-001 
1.00925288607642e+005	-3.53773591748848e-001  -2.89149277312009e-001 
1.01157945425963e+005	-3.53801360047536e-001  -2.88693627671750e-001 
1.01391138573641e+005	-3.53829007431340e-001  -2.88239241134284e-001 
1.01624869287042e+005	-3.53856534397918e-001  -2.87786117037065e-001 
1.01859138805384e+005	-3.53883941443145e-001  -2.87334254713260e-001 
